date,station,name,latitude,longitude,datatype,value
2020-01-23T00:00:00,GHCND:CHM00050353,"HUMA, CH",51.717,126.65,PRCP,0.5
2020-01-23T00:00:00,GHCND:CHM00050353,"HUMA, CH",51.717,126.65,SNWD,130.0
2020-01-23T00:00:00,GHCND:CHM00050353,"HUMA, CH",51.717,126.65,TAVG,-19.4
2020-01-23T00:00:00,GHCND:CHM00050353,"HUMA, CH",51.717,126.65,TMAX,-14.8
2020-01-23T00:00:00,GHCND:CHM00050353,"HUMA, CH",51.717,126.65,TMIN,-32.6
2020-01-23T00:00:00,GHCND:CHM00050434,"TULIHE, CH",50.45,121.7,PRCP,0.3
2020-01-23T00:00:00,GHCND:CHM00050434,"TULIHE, CH",50.45,121.7,TAVG,-27.6
2020-01-23T00:00:00,GHCND:CHM00050434,"TULIHE, CH",50.45,121.7,TMAX,-17.0
2020-01-23T00:00:00,GHCND:CHM00050434,"TULIHE, CH",50.45,121.7,TMIN,-39.1
2020-01-23T00:00:00,GHCND:CHM00050527,"HAILAR, CH",49.25,119.7,TAVG,-24.4
2020-01-23T00:00:00,GHCND:CHM00050527,"HAILAR, CH",49.25,119.7,TMAX,-13.0
2020-01-23T00:00:00,GHCND:CHM00050527,"HAILAR, CH",49.25,119.7,TMIN,-28.2
2020-01-23T00:00:00,GHCND:CHM00050557,"NENJIANG, CH",49.167,125.23299999999999,PRCP,0.3
2020-01-23T00:00:00,GHCND:CHM00050557,"NENJIANG, CH",49.167,125.23299999999999,TAVG,-16.5
2020-01-23T00:00:00,GHCND:CHM00050557,"NENJIANG, CH",49.167,125.23299999999999,TMAX,-11.0
2020-01-23T00:00:00,GHCND:CHM00050557,"NENJIANG, CH",49.167,125.23299999999999,TMIN,-27.6
2020-01-23T00:00:00,GHCND:CHM00050564,"SUNWU, CH",49.433,127.35,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00050564,"SUNWU, CH",49.433,127.35,TAVG,-15.6
2020-01-23T00:00:00,GHCND:CHM00050564,"SUNWU, CH",49.433,127.35,TMAX,-11.2
2020-01-23T00:00:00,GHCND:CHM00050564,"SUNWU, CH",49.433,127.35,TMIN,-25.1
2020-01-23T00:00:00,GHCND:CHM00050632,"BUGT, CH",48.766999999999996,121.917,PRCP,0.5
2020-01-23T00:00:00,GHCND:CHM00050632,"BUGT, CH",48.766999999999996,121.917,TAVG,-20.2
2020-01-23T00:00:00,GHCND:CHM00050632,"BUGT, CH",48.766999999999996,121.917,TMAX,-11.7
2020-01-23T00:00:00,GHCND:CHM00050632,"BUGT, CH",48.766999999999996,121.917,TMIN,-24.7
2020-01-23T00:00:00,GHCND:CHM00050658,"KESHAN, CH",48.05,125.883,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00050658,"KESHAN, CH",48.05,125.883,TAVG,-17.3
2020-01-23T00:00:00,GHCND:CHM00050658,"KESHAN, CH",48.05,125.883,TMAX,-12.0
2020-01-23T00:00:00,GHCND:CHM00050658,"KESHAN, CH",48.05,125.883,TMIN,-25.5
2020-01-23T00:00:00,GHCND:CHM00050727,"ARXAN, CH",47.167,119.93299999999999,PRCP,0.5
2020-01-23T00:00:00,GHCND:CHM00050727,"ARXAN, CH",47.167,119.93299999999999,TAVG,-24.6
2020-01-23T00:00:00,GHCND:CHM00050727,"ARXAN, CH",47.167,119.93299999999999,TMAX,-10.5
2020-01-23T00:00:00,GHCND:CHM00050727,"ARXAN, CH",47.167,119.93299999999999,TMIN,-31.3
2020-01-23T00:00:00,GHCND:CHM00050745,"QIQIHAR, CH",47.383,123.917,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00050745,"QIQIHAR, CH",47.383,123.917,SNWD,150.0
2020-01-23T00:00:00,GHCND:CHM00050745,"QIQIHAR, CH",47.383,123.917,TAVG,-16.1
2020-01-23T00:00:00,GHCND:CHM00050745,"QIQIHAR, CH",47.383,123.917,TMAX,-8.1
2020-01-23T00:00:00,GHCND:CHM00050745,"QIQIHAR, CH",47.383,123.917,TMIN,-23.2
2020-01-23T00:00:00,GHCND:CHM00050756,"HAILUN, CH",47.433,126.96700000000001,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00050756,"HAILUN, CH",47.433,126.96700000000001,TAVG,-16.7
2020-01-23T00:00:00,GHCND:CHM00050756,"HAILUN, CH",47.433,126.96700000000001,TMAX,-12.2
2020-01-23T00:00:00,GHCND:CHM00050756,"HAILUN, CH",47.433,126.96700000000001,TMIN,-22.7
2020-01-23T00:00:00,GHCND:CHM00050788,"FUJIN, CH",47.233000000000004,131.983,PRCP,80.0
2020-01-23T00:00:00,GHCND:CHM00050788,"FUJIN, CH",47.233000000000004,131.983,SNWD,79.0
2020-01-23T00:00:00,GHCND:CHM00050788,"FUJIN, CH",47.233000000000004,131.983,TAVG,-14.5
2020-01-23T00:00:00,GHCND:CHM00050788,"FUJIN, CH",47.233000000000004,131.983,TMAX,-8.1
2020-01-23T00:00:00,GHCND:CHM00050788,"FUJIN, CH",47.233000000000004,131.983,TMIN,-22.0
2020-01-23T00:00:00,GHCND:CHM00050854,"ANDA, CH",46.383,125.31700000000001,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00050854,"ANDA, CH",46.383,125.31700000000001,SNWD,109.0
2020-01-23T00:00:00,GHCND:CHM00050854,"ANDA, CH",46.383,125.31700000000001,TAVG,-15.2
2020-01-23T00:00:00,GHCND:CHM00050854,"ANDA, CH",46.383,125.31700000000001,TMAX,-7.1
2020-01-23T00:00:00,GHCND:CHM00050854,"ANDA, CH",46.383,125.31700000000001,TMIN,-21.1
2020-01-23T00:00:00,GHCND:CHM00050915,"ULIASTAI, CH",45.516999999999996,116.96700000000001,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00050915,"ULIASTAI, CH",45.516999999999996,116.96700000000001,TAVG,-19.3
2020-01-23T00:00:00,GHCND:CHM00050915,"ULIASTAI, CH",45.516999999999996,116.96700000000001,TMAX,-11.1
2020-01-23T00:00:00,GHCND:CHM00050915,"ULIASTAI, CH",45.516999999999996,116.96700000000001,TMIN,-25.3
2020-01-23T00:00:00,GHCND:CHM00050949,"QIAN GORLOS, CH",45.083,124.867,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00050949,"QIAN GORLOS, CH",45.083,124.867,SNWD,150.0
2020-01-23T00:00:00,GHCND:CHM00050949,"QIAN GORLOS, CH",45.083,124.867,TAVG,-13.8
2020-01-23T00:00:00,GHCND:CHM00050949,"QIAN GORLOS, CH",45.083,124.867,TMAX,-5.9
2020-01-23T00:00:00,GHCND:CHM00050949,"QIAN GORLOS, CH",45.083,124.867,TMIN,-23.3
2020-01-23T00:00:00,GHCND:CHM00050953,"HARBIN, CH",45.75,126.76700000000001,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00050953,"HARBIN, CH",45.75,126.76700000000001,SNWD,201.0
2020-01-23T00:00:00,GHCND:CHM00050953,"HARBIN, CH",45.75,126.76700000000001,TAVG,-15.1
2020-01-23T00:00:00,GHCND:CHM00050953,"HARBIN, CH",45.75,126.76700000000001,TMAX,-8.9
2020-01-23T00:00:00,GHCND:CHM00050953,"HARBIN, CH",45.75,126.76700000000001,TMIN,-21.5
2020-01-23T00:00:00,GHCND:CHM00050963,"TONGHE, CH",45.967,128.733,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00050963,"TONGHE, CH",45.967,128.733,TAVG,-15.2
2020-01-23T00:00:00,GHCND:CHM00050963,"TONGHE, CH",45.967,128.733,TMIN,-22.1
2020-01-23T00:00:00,GHCND:CHM00050968,"SHANGZHI, CH",45.217,127.96700000000001,PRCP,0.3
2020-01-23T00:00:00,GHCND:CHM00050968,"SHANGZHI, CH",45.217,127.96700000000001,TAVG,-14.6
2020-01-23T00:00:00,GHCND:CHM00050968,"SHANGZHI, CH",45.217,127.96700000000001,TMAX,-2.5
2020-01-23T00:00:00,GHCND:CHM00050968,"SHANGZHI, CH",45.217,127.96700000000001,TMIN,-21.2
2020-01-23T00:00:00,GHCND:CHM00050978,"JIXI, CH",45.283,130.94899999999998,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00050978,"JIXI, CH",45.283,130.94899999999998,TAVG,-11.1
2020-01-23T00:00:00,GHCND:CHM00050978,"JIXI, CH",45.283,130.94899999999998,TMAX,-1.3
2020-01-23T00:00:00,GHCND:CHM00050978,"JIXI, CH",45.283,130.94899999999998,TMIN,-17.4
2020-01-23T00:00:00,GHCND:CHM00051076,"ALTAY, CH",47.733000000000004,88.083,PRCP,0.3
2020-01-23T00:00:00,GHCND:CHM00051076,"ALTAY, CH",47.733000000000004,88.083,SNWD,221.0
2020-01-23T00:00:00,GHCND:CHM00051076,"ALTAY, CH",47.733000000000004,88.083,TAVG,-9.9
2020-01-23T00:00:00,GHCND:CHM00051076,"ALTAY, CH",47.733000000000004,88.083,TMAX,-2.9
2020-01-23T00:00:00,GHCND:CHM00051076,"ALTAY, CH",47.733000000000004,88.083,TMIN,-15.1
2020-01-23T00:00:00,GHCND:CHM00051087,"FUYUN, CH",46.983000000000004,89.51700000000001,SNWD,239.0
2020-01-23T00:00:00,GHCND:CHM00051087,"FUYUN, CH",46.983000000000004,89.51700000000001,TAVG,-12.7
2020-01-23T00:00:00,GHCND:CHM00051087,"FUYUN, CH",46.983000000000004,89.51700000000001,TMAX,-6.4
2020-01-23T00:00:00,GHCND:CHM00051087,"FUYUN, CH",46.983000000000004,89.51700000000001,TMIN,-16.1
2020-01-23T00:00:00,GHCND:CHM00051156,"HOBOKSAR, CH",46.783,85.71700000000001,PRCP,89.9
2020-01-23T00:00:00,GHCND:CHM00051156,"HOBOKSAR, CH",46.783,85.71700000000001,SNWD,89.0
2020-01-23T00:00:00,GHCND:CHM00051156,"HOBOKSAR, CH",46.783,85.71700000000001,TAVG,-10.8
2020-01-23T00:00:00,GHCND:CHM00051156,"HOBOKSAR, CH",46.783,85.71700000000001,TMAX,-4.4
2020-01-23T00:00:00,GHCND:CHM00051156,"HOBOKSAR, CH",46.783,85.71700000000001,TMIN,-14.5
2020-01-23T00:00:00,GHCND:CHM00051243,"KARAMAY, CH",45.6,84.85,PRCP,50.0
2020-01-23T00:00:00,GHCND:CHM00051243,"KARAMAY, CH",45.6,84.85,TAVG,-12.9
2020-01-23T00:00:00,GHCND:CHM00051243,"KARAMAY, CH",45.6,84.85,TMAX,-8.8
2020-01-23T00:00:00,GHCND:CHM00051243,"KARAMAY, CH",45.6,84.85,TMIN,-15.8
2020-01-23T00:00:00,GHCND:CHM00051334,"JINGHE, CH",44.617,82.9,PRCP,30.0
2020-01-23T00:00:00,GHCND:CHM00051334,"JINGHE, CH",44.617,82.9,TAVG,-13.3
2020-01-23T00:00:00,GHCND:CHM00051334,"JINGHE, CH",44.617,82.9,TMAX,-8.2
2020-01-23T00:00:00,GHCND:CHM00051334,"JINGHE, CH",44.617,82.9,TMIN,-17.9
2020-01-23T00:00:00,GHCND:CHM00051379,"QITAI, CH",44.016999999999996,89.56700000000001,TAVG,-13.6
2020-01-23T00:00:00,GHCND:CHM00051379,"QITAI, CH",44.016999999999996,89.56700000000001,TMAX,-2.0
2020-01-23T00:00:00,GHCND:CHM00051379,"QITAI, CH",44.016999999999996,89.56700000000001,TMIN,-20.4
2020-01-23T00:00:00,GHCND:CHM00051431,"YINING, CH",43.95,81.333,SNWD,180.0
2020-01-23T00:00:00,GHCND:CHM00051431,"YINING, CH",43.95,81.333,TAVG,-5.7
2020-01-23T00:00:00,GHCND:CHM00051431,"YINING, CH",43.95,81.333,TMAX,0.7
2020-01-23T00:00:00,GHCND:CHM00051431,"YINING, CH",43.95,81.333,TMIN,-12.7
2020-01-23T00:00:00,GHCND:CHM00051463,"WU LU MU QI, CH",43.8,87.65,SNWD,201.0
2020-01-23T00:00:00,GHCND:CHM00051463,"WU LU MU QI, CH",43.8,87.65,TAVG,-8.5
2020-01-23T00:00:00,GHCND:CHM00051463,"WU LU MU QI, CH",43.8,87.65,TMAX,-2.5
2020-01-23T00:00:00,GHCND:CHM00051463,"WU LU MU QI, CH",43.8,87.65,TMIN,-11.4
2020-01-23T00:00:00,GHCND:CHM00051573,"TURPAN, CH",42.933,89.2,PRCP,50.0
2020-01-23T00:00:00,GHCND:CHM00051573,"TURPAN, CH",42.933,89.2,SNWD,51.0
2020-01-23T00:00:00,GHCND:CHM00051573,"TURPAN, CH",42.933,89.2,TAVG,-9.3
2020-01-23T00:00:00,GHCND:CHM00051573,"TURPAN, CH",42.933,89.2,TMAX,-7.4
2020-01-23T00:00:00,GHCND:CHM00051573,"TURPAN, CH",42.933,89.2,TMIN,-11.7
2020-01-23T00:00:00,GHCND:CHM00051644,"KUQA, CH",41.717,82.95,PRCP,0.8
2020-01-23T00:00:00,GHCND:CHM00051644,"KUQA, CH",41.717,82.95,TAVG,-5.7
2020-01-23T00:00:00,GHCND:CHM00051644,"KUQA, CH",41.717,82.95,TMAX,1.0
2020-01-23T00:00:00,GHCND:CHM00051644,"KUQA, CH",41.717,82.95,TMIN,-11.0
2020-01-23T00:00:00,GHCND:CHM00051656,"KORLA, CH",41.75,86.133,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00051656,"KORLA, CH",41.75,86.133,TAVG,-7.0
2020-01-23T00:00:00,GHCND:CHM00051656,"KORLA, CH",41.75,86.133,TMAX,1.2
2020-01-23T00:00:00,GHCND:CHM00051656,"KORLA, CH",41.75,86.133,TMIN,-13.4
2020-01-23T00:00:00,GHCND:CHM00051709,"KASHI, CH",39.467,75.983,PRCP,9.9
2020-01-23T00:00:00,GHCND:CHM00051709,"KASHI, CH",39.467,75.983,SNWD,10.0
2020-01-23T00:00:00,GHCND:CHM00051709,"KASHI, CH",39.467,75.983,TAVG,-3.3
2020-01-23T00:00:00,GHCND:CHM00051709,"KASHI, CH",39.467,75.983,TMIN,-10.1
2020-01-23T00:00:00,GHCND:CHM00051716,"BACHU, CH",39.8,78.567,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00051716,"BACHU, CH",39.8,78.567,TAVG,-5.1
2020-01-23T00:00:00,GHCND:CHM00051716,"BACHU, CH",39.8,78.567,TMAX,3.2
2020-01-23T00:00:00,GHCND:CHM00051716,"BACHU, CH",39.8,78.567,TMIN,-11.7
2020-01-23T00:00:00,GHCND:CHM00051747,"TAZHONG, CH",39.0,83.667,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00051747,"TAZHONG, CH",39.0,83.667,TAVG,-8.3
2020-01-23T00:00:00,GHCND:CHM00051747,"TAZHONG, CH",39.0,83.667,TMAX,2.2
2020-01-23T00:00:00,GHCND:CHM00051747,"TAZHONG, CH",39.0,83.667,TMIN,-18.8
2020-01-23T00:00:00,GHCND:CHM00051765,"TIKANLIK, CH",40.633,87.7,PRCP,20.1
2020-01-23T00:00:00,GHCND:CHM00051765,"TIKANLIK, CH",40.633,87.7,SNWD,20.0
2020-01-23T00:00:00,GHCND:CHM00051765,"TIKANLIK, CH",40.633,87.7,TAVG,-4.5
2020-01-23T00:00:00,GHCND:CHM00051765,"TIKANLIK, CH",40.633,87.7,TMAX,2.1
2020-01-23T00:00:00,GHCND:CHM00051765,"TIKANLIK, CH",40.633,87.7,TMIN,-12.6
2020-01-23T00:00:00,GHCND:CHM00051777,"RUOQIANG, CH",39.033,88.167,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00051777,"RUOQIANG, CH",39.033,88.167,TAVG,-5.4
2020-01-23T00:00:00,GHCND:CHM00051777,"RUOQIANG, CH",39.033,88.167,TMAX,2.9
2020-01-23T00:00:00,GHCND:CHM00051777,"RUOQIANG, CH",39.033,88.167,TMIN,-10.0
2020-01-23T00:00:00,GHCND:CHM00051811,"SHACHE, CH",38.433,77.267,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00051811,"SHACHE, CH",38.433,77.267,TAVG,-3.7
2020-01-23T00:00:00,GHCND:CHM00051811,"SHACHE, CH",38.433,77.267,TMAX,4.5
2020-01-23T00:00:00,GHCND:CHM00051811,"SHACHE, CH",38.433,77.267,TMIN,-11.4
2020-01-23T00:00:00,GHCND:CHM00051828,"HOTAN, CH",37.133,79.933,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00051828,"HOTAN, CH",37.133,79.933,TAVG,-0.8
2020-01-23T00:00:00,GHCND:CHM00051828,"HOTAN, CH",37.133,79.933,TMAX,5.3
2020-01-23T00:00:00,GHCND:CHM00051828,"HOTAN, CH",37.133,79.933,TMIN,-5.4
2020-01-23T00:00:00,GHCND:CHM00052203,"HAMI, CH",42.817,93.51700000000001,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052203,"HAMI, CH",42.817,93.51700000000001,SNWD,20.0
2020-01-23T00:00:00,GHCND:CHM00052203,"HAMI, CH",42.817,93.51700000000001,TAVG,-16.1
2020-01-23T00:00:00,GHCND:CHM00052203,"HAMI, CH",42.817,93.51700000000001,TMAX,-6.5
2020-01-23T00:00:00,GHCND:CHM00052203,"HAMI, CH",42.817,93.51700000000001,TMIN,-20.6
2020-01-23T00:00:00,GHCND:CHM00052267,"EJIN QI, CH",41.95,101.06700000000001,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052267,"EJIN QI, CH",41.95,101.06700000000001,TAVG,-5.4
2020-01-23T00:00:00,GHCND:CHM00052267,"EJIN QI, CH",41.95,101.06700000000001,TMAX,2.2
2020-01-23T00:00:00,GHCND:CHM00052267,"EJIN QI, CH",41.95,101.06700000000001,TMIN,-12.1
2020-01-23T00:00:00,GHCND:CHM00052323,"MAZONG SHAN, CH",41.8,97.03299999999999,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052323,"MAZONG SHAN, CH",41.8,97.03299999999999,TAVG,-9.9
2020-01-23T00:00:00,GHCND:CHM00052323,"MAZONG SHAN, CH",41.8,97.03299999999999,TMAX,0.9
2020-01-23T00:00:00,GHCND:CHM00052323,"MAZONG SHAN, CH",41.8,97.03299999999999,TMIN,-18.7
2020-01-23T00:00:00,GHCND:CHM00052418,"DUNHUANG, CH",40.15,94.68299999999999,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052418,"DUNHUANG, CH",40.15,94.68299999999999,TAVG,-4.2
2020-01-23T00:00:00,GHCND:CHM00052418,"DUNHUANG, CH",40.15,94.68299999999999,TMAX,3.5
2020-01-23T00:00:00,GHCND:CHM00052418,"DUNHUANG, CH",40.15,94.68299999999999,TMIN,-15.2
2020-01-23T00:00:00,GHCND:CHM00052436,"YUMENZHEN, CH",40.266999999999996,97.03299999999999,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052436,"YUMENZHEN, CH",40.266999999999996,97.03299999999999,TAVG,-7.6
2020-01-23T00:00:00,GHCND:CHM00052436,"YUMENZHEN, CH",40.266999999999996,97.03299999999999,TMAX,0.6
2020-01-23T00:00:00,GHCND:CHM00052436,"YUMENZHEN, CH",40.266999999999996,97.03299999999999,TMIN,-16.8
2020-01-23T00:00:00,GHCND:CHM00052495,"BAYAN MOD, CH",40.75,104.5,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052495,"BAYAN MOD, CH",40.75,104.5,TAVG,-7.2
2020-01-23T00:00:00,GHCND:CHM00052495,"BAYAN MOD, CH",40.75,104.5,TMAX,2.6
2020-01-23T00:00:00,GHCND:CHM00052495,"BAYAN MOD, CH",40.75,104.5,TMIN,-17.4
2020-01-23T00:00:00,GHCND:CHM00052533,"JIUQUAN, CH",39.766999999999996,98.48299999999999,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052533,"JIUQUAN, CH",39.766999999999996,98.48299999999999,TAVG,-6.0
2020-01-23T00:00:00,GHCND:CHM00052533,"JIUQUAN, CH",39.766999999999996,98.48299999999999,TMAX,1.7
2020-01-23T00:00:00,GHCND:CHM00052533,"JIUQUAN, CH",39.766999999999996,98.48299999999999,TMIN,-13.1
2020-01-23T00:00:00,GHCND:CHM00052602,"LENGHU, CH",38.833,93.383,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052602,"LENGHU, CH",38.833,93.383,TAVG,-11.8
2020-01-23T00:00:00,GHCND:CHM00052602,"LENGHU, CH",38.833,93.383,TMAX,-1.3
2020-01-23T00:00:00,GHCND:CHM00052602,"LENGHU, CH",38.833,93.383,TMIN,-21.0
2020-01-23T00:00:00,GHCND:CHM00052681,"MINQIN, CH",38.633,103.083,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052681,"MINQIN, CH",38.633,103.083,TAVG,-4.4
2020-01-23T00:00:00,GHCND:CHM00052681,"MINQIN, CH",38.633,103.083,TMAX,3.7
2020-01-23T00:00:00,GHCND:CHM00052681,"MINQIN, CH",38.633,103.083,TMIN,-10.8
2020-01-23T00:00:00,GHCND:CHM00052713,"DA QAIDAM, CH",37.85,95.367,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052713,"DA QAIDAM, CH",37.85,95.367,TAVG,-15.4
2020-01-23T00:00:00,GHCND:CHM00052713,"DA QAIDAM, CH",37.85,95.367,TMAX,-5.5
2020-01-23T00:00:00,GHCND:CHM00052713,"DA QAIDAM, CH",37.85,95.367,TMIN,-24.1
2020-01-23T00:00:00,GHCND:CHM00052754,"GANGCA, CH",37.333,100.133,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052754,"GANGCA, CH",37.333,100.133,TAVG,-10.3
2020-01-23T00:00:00,GHCND:CHM00052754,"GANGCA, CH",37.333,100.133,TMAX,-4.4
2020-01-23T00:00:00,GHCND:CHM00052754,"GANGCA, CH",37.333,100.133,TMIN,-19.5
2020-01-23T00:00:00,GHCND:CHM00052787,"WUSHAOLING, CH",37.2,102.867,PRCP,50.0
2020-01-23T00:00:00,GHCND:CHM00052787,"WUSHAOLING, CH",37.2,102.867,TAVG,-10.7
2020-01-23T00:00:00,GHCND:CHM00052787,"WUSHAOLING, CH",37.2,102.867,TMAX,-1.9
2020-01-23T00:00:00,GHCND:CHM00052787,"WUSHAOLING, CH",37.2,102.867,TMIN,-14.7
2020-01-23T00:00:00,GHCND:CHM00052818,"GOLMUD, CH",36.417,94.9,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052818,"GOLMUD, CH",36.417,94.9,TAVG,-7.0
2020-01-23T00:00:00,GHCND:CHM00052818,"GOLMUD, CH",36.417,94.9,TMAX,-0.2
2020-01-23T00:00:00,GHCND:CHM00052818,"GOLMUD, CH",36.417,94.9,TMIN,-13.6
2020-01-23T00:00:00,GHCND:CHM00052836,"DULAN, CH",36.3,98.1,PRCP,0.0
2020-01-23T00:00:00,GHCND:CHM00052836,"DULAN, CH",36.3,98.1,TAVG,-10.6
2020-01-23T00:00:00,GHCND:CHM00052836,"DULAN, CH",36.3,98.1,TMAX,0.5
2020-01-23T00:00:00,GHCND:CHM00052836,"DULAN, CH",36.3,98.1,TMIN,-16.5
2020-01-23T00:00:00,GHCND:CHM00052866,"XINING, CH",36.617,101.76700000000001,PRCP,0.5
2020-01-23T00:00:00,GHCND:CHM00052866,"XINING, CH",36.617,101.76700000000001,TAVG,-4.7
2020-01-23T00:00:00,GHCND:CHM00052866,"XINING, CH",36.617,101.76700000000001,TMAX,5.3
